subject	condition	target	block	time
riv14	thirtysix	./icons\bookmark-new.png.gif	5	1.73
riv14	thirtysix	./icons\internet-group-chat.png.gif	5	1.45
riv14	thirtysix	./icons\network-wireless.png.gif	5	1.32
riv14	thirtysix	./icons\media-flash.png.gif	5	1.2
riv14	thirtysix	./icons\internet-group-chat.png.gif	6	1.28
riv14	thirtysix	./icons\bookmark-new.png.gif	6	1.43
riv14	thirtysix	./icons\network-wireless.png.gif	6	1.72
riv14	thirtysix	./icons\media-flash.png.gif	6	1.27
riv14	thirtysix	./icons\audio-input-microphone.png.gif	6	1.01
riv14	thirtysix	./icons\network-wireless.png.gif	7	1.21
riv14	thirtysix	./icons\audio-input-microphone.png.gif	7	1.65
riv14	thirtysix	./icons\internet-group-chat.png.gif	7	1.5
riv14	thirtysix	./icons\media-flash.png.gif	7	1.04
riv14	thirtysix	./icons\bookmark-new.png.gif	7	1.52
riv14	thirtysix	./icons\audio-input-microphone.png.gif	8	1.99
riv14	thirtysix	./icons\bookmark-new.png.gif	8	1.49
riv14	thirtysix	./icons\internet-group-chat.png.gif	8	1.17
riv14	thirtysix	./icons\media-flash.png.gif	8	1.08
riv14	thirtysix	./icons\network-wireless.png.gif	8	1.06
riv14	thirtysix	./icons\internet-group-chat.png.gif	9	1.23
riv14	thirtysix	./icons\network-wireless.png.gif	9	1.23
riv14	thirtysix	./icons\bookmark-new.png.gif	9	1.05
riv14	thirtysix	./icons\audio-input-microphone.png.gif	9	1.04
riv14	thirtysix	./icons\media-flash.png.gif	9	1.05
jda178	four	./icons/image-loading.png.gif	0	6.54
jda178	four	./icons/user-trash.png.gif	0	6.16
jda178	four	./icons/address-book-new.png.gif	0	10.92
jda178	four	./icons/audio-volume-high.png.gif	0	6.38
jda178	four	./icons/network-wireless-encrypted.png.gif	0	9.67
jda178	four	./icons/image-loading.png.gif	1	6.24
jda178	four	./icons/address-book-new.png.gif	1	4.34
jda178	four	./icons/audio-volume-high.png.gif	1	2.55
jda178	four	./icons/network-wireless-encrypted.png.gif	1	6.98
jda178	four	./icons/user-trash.png.gif	1	7.47
jda178	four	./icons/audio-volume-high.png.gif	2	3.47
jda178	four	./icons/address-book-new.png.gif	2	4.83
jda178	four	./icons/image-loading.png.gif	2	8.33
jda178	four	./icons/user-trash.png.gif	2	7.86
jda178	four	./icons/network-wireless-encrypted.png.gif	2	5.44
jda178	four	./icons/audio-volume-high.png.gif	3	2.11
jda178	four	./icons/image-loading.png.gif	3	4.84
jda178	four	./icons/user-trash.png.gif	3	4.71
jda178	four	./icons/network-wireless-encrypted.png.gif	3	4.7
jda178	four	./icons/address-book-new.png.gif	3	3.73
jda178	four	./icons/user-trash.png.gif	4	4.84
jda178	four	./icons/address-book-new.png.gif	4	3.87
jda178	four	./icons/network-wireless-encrypted.png.gif	4	8.79
jda178	four	./icons/image-loading.png.gif	4	3.73
jda178	four	./icons/audio-volume-high.png.gif	4	2.13
jda178	four	./icons/network-wireless-encrypted.png.gif	5	4.91
jda178	four	./icons/address-book-new.png.gif	5	4.16
jda178	four	./icons/audio-volume-high.png.gif	5	2.15
jda178	four	./icons/image-loading.png.gif	5	4.82
jda178	four	./icons/user-trash.png.gif	5	3.84
jda178	four	./icons/audio-volume-high.png.gif	6	3.09
jda178	four	./icons/image-loading.png.gif	6	3.84
jda178	four	./icons/user-trash.png.gif	6	4.41
jda178	four	./icons/network-wireless-encrypted.png.gif	6	6
jda178	four	./icons/address-book-new.png.gif	6	4.67
jda178	four	./icons/address-book-new.png.gif	7	3.7
jda178	four	./icons/user-trash.png.gif	7	4.21
jda178	four	./icons/network-wireless-encrypted.png.gif	7	6.03
jda178	four	./icons/image-loading.png.gif	7	4.67
jda178	four	./icons/audio-volume-high.png.gif	7	2.41
jda178	four	./icons/network-wireless-encrypted.png.gif	8	3.63
jda178	four	./icons/image-loading.png.gif	8	4.25
jda178	four	./icons/address-book-new.png.gif	8	4.8
jda178	four	./icons/audio-volume-high.png.gif	8	2.03
jda178	four	./icons/user-trash.png.gif	8	5.59
jda178	four	./icons/address-book-new.png.gif	9	4.08
jda178	four	./icons/image-loading.png.gif	9	4.18
jda178	four	./icons/audio-volume-high.png.gif	9	4.67
jda178	four	./icons/network-wireless-encrypted.png.gif	9	6.6
jda178	four	./icons/user-trash.png.gif	9	6.62
jda178	nine	./icons/office-calendar.png.gif	0	4.87
jda178	nine	./icons/bookmark-new.png.gif	0	2.83
jda178	nine	./icons/printer.png.gif	0	2.92
jda178	nine	./icons/audio-input-microphone.png.gif	0	6.25
jda178	nine	./icons/accessories-text-editor.png.gif	0	1.61
jda178	nine	./icons/audio-input-microphone.png.gif	1	1.25
jda178	nine	./icons/office-calendar.png.gif	1	2.02
jda178	nine	./icons/accessories-text-editor.png.gif	1	1.53
jda178	nine	./icons/bookmark-new.png.gif	1	3.38
jda178	nine	./icons/printer.png.gif	1	2.38
jda178	nine	./icons/bookmark-new.png.gif	2	2.11
jda178	nine	./icons/office-calendar.png.gif	2	2.2
jda178	nine	./icons/accessories-text-editor.png.gif	2	1.56
jda178	nine	./icons/audio-input-microphone.png.gif	2	1.34
jda178	nine	./icons/printer.png.gif	2	2.42
jda178	nine	./icons/accessories-text-editor.png.gif	3	1.65
jda178	nine	./icons/printer.png.gif	3	1.82
jda178	nine	./icons/bookmark-new.png.gif	3	3.87
jda178	nine	./icons/audio-input-microphone.png.gif	3	1.34
jda178	nine	./icons/office-calendar.png.gif	3	3.13
jda178	nine	./icons/accessories-text-editor.png.gif	4	2.24
jda178	nine	./icons/office-calendar.png.gif	4	1.7
jda178	nine	./icons/bookmark-new.png.gif	4	1.96
jda178	nine	./icons/audio-input-microphone.png.gif	4	1.95
jda178	nine	./icons/printer.png.gif	4	1.87
jda178	nine	./icons/printer.png.gif	5	1.75
jda178	nine	./icons/audio-input-microphone.png.gif	5	1.52
jda178	nine	./icons/bookmark-new.png.gif	5	2.54
jda178	nine	./icons/accessories-text-editor.png.gif	5	0.9
jda178	nine	./icons/office-calendar.png.gif	5	1.92
jda178	nine	./icons/office-calendar.png.gif	6	1.73
jda178	nine	./icons/audio-input-microphone.png.gif	6	1.28
jda178	nine	./icons/accessories-text-editor.png.gif	6	2.09
jda178	nine	./icons/printer.png.gif	6	2.31
jda178	nine	./icons/bookmark-new.png.gif	6	2.24
jda178	nine	./icons/office-calendar.png.gif	7	2.02
jda178	nine	./icons/bookmark-new.png.gif	7	2.71
jda178	nine	./icons/printer.png.gif	7	1.88
jda178	nine	./icons/audio-input-microphone.png.gif	7	1.16
jda178	nine	./icons/accessories-text-editor.png.gif	7	1.68
jda178	nine	./icons/accessories-text-editor.png.gif	8	1.37
jda178	nine	./icons/bookmark-new.png.gif	8	2.31
jda178	nine	./icons/office-calendar.png.gif	8	2.25
jda178	nine	./icons/printer.png.gif	8	2.89
jda178	nine	./icons/audio-input-microphone.png.gif	8	1.44
jda178	nine	./icons/accessories-text-editor.png.gif	9	1.67
jda178	nine	./icons/audio-input-microphone.png.gif	9	1.22
jda178	nine	./icons/printer.png.gif	9	2.27
jda178	nine	./icons/office-calendar.png.gif	9	1.78
jda178	nine	./icons/bookmark-new.png.gif	9	2.08
jda178	thirtysix	./icons/audio-volume-high.png.gif	0	2.83
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	0	1.4
jda178	thirtysix	./icons/accessories-calculator.png.gif	0	1.5
jda178	thirtysix	./icons/applications-multimedia.png.gif	0	0.96
jda178	thirtysix	./icons/computer.png.gif	0	2.24
jda178	thirtysix	./icons/audio-volume-high.png.gif	1	1.54
jda178	thirtysix	./icons/applications-multimedia.png.gif	1	0.99
jda178	thirtysix	./icons/accessories-calculator.png.gif	1	1.03
jda178	thirtysix	./icons/computer.png.gif	1	5.13
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	1	1.11
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	2	2.51
jda178	thirtysix	./icons/computer.png.gif	2	2.62
jda178	thirtysix	./icons/applications-multimedia.png.gif	2	0.9
jda178	thirtysix	./icons/accessories-calculator.png.gif	2	0.97
jda178	thirtysix	./icons/audio-volume-high.png.gif	2	1.15
jda178	thirtysix	./icons/accessories-calculator.png.gif	3	1.48
jda178	thirtysix	./icons/applications-multimedia.png.gif	3	2.9
jda178	thirtysix	./icons/audio-volume-high.png.gif	3	1.05
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	3	1.03
jda178	thirtysix	./icons/computer.png.gif	3	2.1
jda178	thirtysix	./icons/accessories-calculator.png.gif	4	1.06
jda178	thirtysix	./icons/audio-volume-high.png.gif	4	1.12
jda178	thirtysix	./icons/computer.png.gif	4	1.49
jda178	thirtysix	./icons/applications-multimedia.png.gif	4	1.04
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	4	1.3
jda178	thirtysix	./icons/audio-volume-high.png.gif	5	1.23
jda178	thirtysix	./icons/computer.png.gif	5	1.81
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	5	1
jda178	thirtysix	./icons/accessories-calculator.png.gif	5	1.17
jda178	thirtysix	./icons/applications-multimedia.png.gif	5	0.92
jda178	thirtysix	./icons/audio-volume-high.png.gif	6	1.3
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	6	1.03
jda178	thirtysix	./icons/applications-multimedia.png.gif	6	3.6
jda178	thirtysix	./icons/accessories-calculator.png.gif	6	0.95
jda178	thirtysix	./icons/computer.png.gif	6	1.82
jda178	thirtysix	./icons/accessories-calculator.png.gif	7	1.47
jda178	thirtysix	./icons/audio-volume-high.png.gif	7	0.92
jda178	thirtysix	./icons/computer.png.gif	7	1.3
jda178	thirtysix	./icons/applications-multimedia.png.gif	7	1.07
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	7	1.3
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	8	1.04
jda178	thirtysix	./icons/computer.png.gif	8	1.42
jda178	thirtysix	./icons/accessories-calculator.png.gif	8	1.17
jda178	thirtysix	./icons/audio-volume-high.png.gif	8	0.88
jda178	thirtysix	./icons/applications-multimedia.png.gif	8	1
jda178	thirtysix	./icons/applications-multimedia.png.gif	9	1.11
jda178	thirtysix	./icons/audio-volume-high.png.gif	9	1.2
jda178	thirtysix	./icons/weather-showers-scattered.png.gif	9	1.12
jda178	thirtysix	./icons/computer.png.gif	9	1.23
jda178	thirtysix	./icons/accessories-calculator.png.gif	9	1.12
rto52	four	./icons/bookmark-new.png.gif	0	5.64
rto52	four	./icons/user-trash.png.gif	0	6.52
rto52	four	./icons/preferences-system.png.gif	0	8.54
rto52	four	./icons/internet-group-chat.png.gif	0	7.92
rto52	four	./icons/computer.png.gif	0	5.93
rto52	four	./icons/user-trash.png.gif	1	10.3
rto52	four	./icons/preferences-system.png.gif	1	2.75
rto52	four	./icons/internet-group-chat.png.gif	1	2.76
rto52	four	./icons/bookmark-new.png.gif	1	3.25
rto52	four	./icons/computer.png.gif	1	6.8
rto52	four	./icons/internet-group-chat.png.gif	2	3.42
rto52	four	./icons/computer.png.gif	2	6.63
rto52	four	./icons/preferences-system.png.gif	2	2.84
rto52	four	./icons/user-trash.png.gif	2	3.97
rto52	four	./icons/bookmark-new.png.gif	2	3.62
rto52	four	./icons/user-trash.png.gif	3	3.69
rto52	four	./icons/computer.png.gif	3	4.37
rto52	four	./icons/internet-group-chat.png.gif	3	2.52
rto52	four	./icons/bookmark-new.png.gif	3	3.15
rto52	four	./icons/preferences-system.png.gif	3	8.53
rto52	four	./icons/user-trash.png.gif	4	5.13
rto52	four	./icons/computer.png.gif	4	4.93
rto52	four	./icons/bookmark-new.png.gif	4	3.28
rto52	four	./icons/internet-group-chat.png.gif	4	3.7
rto52	four	./icons/preferences-system.png.gif	4	1.79
rto52	four	./icons/internet-group-chat.png.gif	5	3.16
rto52	four	./icons/user-trash.png.gif	5	7.44
rto52	four	./icons/bookmark-new.png.gif	5	3.41
rto52	four	./icons/preferences-system.png.gif	5	1.95
rto52	four	./icons/computer.png.gif	5	4.48
rto52	four	./icons/internet-group-chat.png.gif	6	2.38
rto52	four	./icons/bookmark-new.png.gif	6	2.92
rto52	four	./icons/preferences-system.png.gif	6	1.61
rto52	four	./icons/user-trash.png.gif	6	3.11
rto52	four	./icons/computer.png.gif	6	4.03
rto52	four	./icons/user-trash.png.gif	7	3.12
rto52	four	./icons/computer.png.gif	7	4.16
rto52	four	./icons/internet-group-chat.png.gif	7	4.44
rto52	four	./icons/preferences-system.png.gif	7	2.75
rto52	four	./icons/bookmark-new.png.gif	7	2.78
rto52	four	./icons/preferences-system.png.gif	8	1.47
rto52	four	./icons/internet-group-chat.png.gif	8	2.6
rto52	four	./icons/user-trash.png.gif	8	3.61
rto52	four	./icons/bookmark-new.png.gif	8	5.43
rto52	four	./icons/computer.png.gif	8	4.62
rto52	four	./icons/user-trash.png.gif	9	3.4
rto52	four	./icons/computer.png.gif	9	4.28
rto52	four	./icons/internet-group-chat.png.gif	9	2.65
rto52	four	./icons/preferences-system.png.gif	9	1.1
rto52	four	./icons/bookmark-new.png.gif	9	3.47
rto52	nine	./icons/camera-photo.png.gif	0	3.09
rto52	nine	./icons/address-book-new.png.gif	0	2.35
rto52	nine	./icons/preferences-system.png.gif	0	1.38
rto52	nine	./icons/appointment-new.png.gif	0	2.2
rto52	nine	./icons/applications-games.png.gif	0	4.42
rto52	nine	./icons/preferences-system.png.gif	1	0.95
rto52	nine	./icons/camera-photo.png.gif	1	2.76
rto52	nine	./icons/appointment-new.png.gif	1	2.18
rto52	nine	./icons/applications-games.png.gif	1	1.31
rto52	nine	./icons/address-book-new.png.gif	1	1.88
rto52	nine	./icons/appointment-new.png.gif	2	2.56
rto52	nine	./icons/camera-photo.png.gif	2	2.83
rto52	nine	./icons/address-book-new.png.gif	2	1.99
rto52	nine	./icons/applications-games.png.gif	2	1.41
rto52	nine	./icons/preferences-system.png.gif	2	1.79
rto52	nine	./icons/appointment-new.png.gif	3	1.96
rto52	nine	./icons/camera-photo.png.gif	3	2.62
rto52	nine	./icons/preferences-system.png.gif	3	1.41
rto52	nine	./icons/applications-games.png.gif	3	1.11
rto52	nine	./icons/address-book-new.png.gif	3	2.05
rto52	nine	./icons/camera-photo.png.gif	4	2.17
rto52	nine	./icons/preferences-system.png.gif	4	1.09
rto52	nine	./icons/applications-games.png.gif	4	1.03
rto52	nine	./icons/address-book-new.png.gif	4	1.73
rto52	nine	./icons/appointment-new.png.gif	4	1.71
rto52	nine	./icons/appointment-new.png.gif	5	1.55
rto52	nine	./icons/preferences-system.png.gif	5	0.85
rto52	nine	./icons/camera-photo.png.gif	5	2.83
rto52	nine	./icons/address-book-new.png.gif	5	1.89
rto52	nine	./icons/applications-games.png.gif	5	1.12
rto52	nine	./icons/camera-photo.png.gif	6	2.48
rto52	nine	./icons/preferences-system.png.gif	6	2.06
rto52	nine	./icons/appointment-new.png.gif	6	1.61
rto52	nine	./icons/applications-games.png.gif	6	1.35
rto52	nine	./icons/address-book-new.png.gif	6	1.71
rto52	nine	./icons/preferences-system.png.gif	7	1.03
rto52	nine	./icons/address-book-new.png.gif	7	1.93
rto52	nine	./icons/appointment-new.png.gif	7	2.22
rto52	nine	./icons/applications-games.png.gif	7	1.27
rto52	nine	./icons/camera-photo.png.gif	7	2.39
rto52	nine	./icons/appointment-new.png.gif	8	1.67
rto52	nine	./icons/applications-games.png.gif	8	1.24
rto52	nine	./icons/preferences-system.png.gif	8	0.88
rto52	nine	./icons/address-book-new.png.gif	8	1.83
rto52	nine	./icons/camera-photo.png.gif	8	3.6
rto52	nine	./icons/preferences-system.png.gif	9	1.47
rto52	nine	./icons/appointment-new.png.gif	9	3.5
rto52	nine	./icons/address-book-new.png.gif	9	2.39
rto52	nine	./icons/camera-photo.png.gif	9	2.24
rto52	nine	./icons/applications-games.png.gif	9	1.15
rto52	thirtysix	./icons/dialog-information.png.gif	0	1.34
rto52	thirtysix	./icons/internet-web-browser.png.gif	0	1.19
rto52	thirtysix	./icons/accessories-calculator.png.gif	0	1.25
rto52	thirtysix	./icons/accessories-text-editor.png.gif	0	2.5
rto52	thirtysix	./icons/image-loading.png.gif	0	1.61
rto52	thirtysix	./icons/accessories-text-editor.png.gif	1	1.12
rto52	thirtysix	./icons/internet-web-browser.png.gif	1	1.37
rto52	thirtysix	./icons/accessories-calculator.png.gif	1	1.29
rto52	thirtysix	./icons/dialog-information.png.gif	1	2.15
rto52	thirtysix	./icons/image-loading.png.gif	1	1.12
rto52	thirtysix	./icons/accessories-text-editor.png.gif	2	0.88
rto52	thirtysix	./icons/accessories-calculator.png.gif	2	1.46
rto52	thirtysix	./icons/internet-web-browser.png.gif	2	1.15
rto52	thirtysix	./icons/dialog-information.png.gif	2	1.16
rto52	thirtysix	./icons/image-loading.png.gif	2	1.12
rto52	thirtysix	./icons/image-loading.png.gif	3	0.77
rto52	thirtysix	./icons/accessories-text-editor.png.gif	3	0.98
rto52	thirtysix	./icons/accessories-calculator.png.gif	3	0.94
rto52	thirtysix	./icons/internet-web-browser.png.gif	3	0.64
rto52	thirtysix	./icons/dialog-information.png.gif	3	0.66
rto52	thirtysix	./icons/internet-web-browser.png.gif	4	0.65
rto52	thirtysix	./icons/dialog-information.png.gif	4	0.68
rto52	thirtysix	./icons/accessories-text-editor.png.gif	4	0.99
rto52	thirtysix	./icons/image-loading.png.gif	4	1.18
rto52	thirtysix	./icons/accessories-calculator.png.gif	4	0.72
rto52	thirtysix	./icons/accessories-calculator.png.gif	5	0.82
rto52	thirtysix	./icons/accessories-text-editor.png.gif	5	0.76
rto52	thirtysix	./icons/image-loading.png.gif	5	1.06
rto52	thirtysix	./icons/dialog-information.png.gif	5	0.63
rto52	thirtysix	./icons/internet-web-browser.png.gif	5	0.68
rto52	thirtysix	./icons/internet-web-browser.png.gif	6	0.73
rto52	thirtysix	./icons/dialog-information.png.gif	6	1.08
rto52	thirtysix	./icons/accessories-calculator.png.gif	6	0.8
rto52	thirtysix	./icons/accessories-text-editor.png.gif	6	0.85
rto52	thirtysix	./icons/image-loading.png.gif	6	1.16
rto52	thirtysix	./icons/accessories-text-editor.png.gif	7	0.83
rto52	thirtysix	./icons/image-loading.png.gif	7	1.03
rto52	thirtysix	./icons/accessories-calculator.png.gif	7	0.97
rto52	thirtysix	./icons/internet-web-browser.png.gif	7	0.8
rto52	thirtysix	./icons/dialog-information.png.gif	7	0.59
rto52	thirtysix	./icons/dialog-information.png.gif	8	0.76
rto52	thirtysix	./icons/image-loading.png.gif	8	1.04
rto52	thirtysix	./icons/internet-web-browser.png.gif	8	0.72
rto52	thirtysix	./icons/accessories-text-editor.png.gif	8	0.85
rto52	thirtysix	./icons/accessories-calculator.png.gif	8	0.68
rto52	thirtysix	./icons/image-loading.png.gif	9	2.1
rto52	thirtysix	./icons/internet-web-browser.png.gif	9	0.84
rto52	thirtysix	./icons/accessories-text-editor.png.gif	9	0.76
rto52	thirtysix	./icons/accessories-calculator.png.gif	9	0.8
rto52	thirtysix	./icons/dialog-information.png.gif	9	0.78
ist46	four	./icons/office-calendar.png.gif	0	6.78
ist46	four	./icons/preferences-system.png.gif	0	3.76
ist46	four	./icons/computer.png.gif	0	3.04
ist46	four	./icons/internet-group-chat.png.gif	0	9.64
ist46	four	./icons/user-trash.png.gif	0	2.58
ist46	four	./icons/user-trash.png.gif	1	1.83
ist46	four	./icons/preferences-system.png.gif	1	3.55
ist46	four	./icons/internet-group-chat.png.gif	1	1.8
ist46	four	./icons/computer.png.gif	1	9.06
ist46	four	./icons/office-calendar.png.gif	1	5.84
ist46	four	./icons/preferences-system.png.gif	2	2.85
ist46	four	./icons/user-trash.png.gif	2	2.63
ist46	four	./icons/computer.png.gif	2	3.24
ist46	four	./icons/internet-group-chat.png.gif	2	1.63
ist46	four	./icons/office-calendar.png.gif	2	5.7
ist46	four	./icons/office-calendar.png.gif	3	5.59
ist46	four	./icons/preferences-system.png.gif	3	2.63
ist46	four	./icons/user-trash.png.gif	3	1.7
ist46	four	./icons/computer.png.gif	3	6.05
ist46	four	./icons/internet-group-chat.png.gif	3	2.63
ist46	four	./icons/office-calendar.png.gif	4	5.58
ist46	four	./icons/preferences-system.png.gif	4	2.41
ist46	four	./icons/computer.png.gif	4	2.57
ist46	four	./icons/user-trash.png.gif	4	2.33
ist46	four	./icons/internet-group-chat.png.gif	4	1.82
ist46	four	./icons/office-calendar.png.gif	5	5.63
ist46	four	./icons/user-trash.png.gif	5	1.76
ist46	four	./icons/computer.png.gif	5	3.87
ist46	four	./icons/internet-group-chat.png.gif	5	1.76
ist46	four	./icons/preferences-system.png.gif	5	2.57
ist46	four	./icons/computer.png.gif	6	2.99
ist46	four	./icons/user-trash.png.gif	6	2.2
ist46	four	./icons/preferences-system.png.gif	6	2.96
ist46	four	./icons/office-calendar.png.gif	6	4.54
ist46	four	./icons/internet-group-chat.png.gif	6	1.68
ist46	four	./icons/office-calendar.png.gif	7	5.53
ist46	four	./icons/user-trash.png.gif	7	1.89
ist46	four	./icons/computer.png.gif	7	2.59
ist46	four	./icons/internet-group-chat.png.gif	7	1.68
ist46	four	./icons/preferences-system.png.gif	7	2.55
ist46	four	./icons/preferences-system.png.gif	8	3.74
ist46	four	./icons/computer.png.gif	8	2.88
ist46	four	./icons/office-calendar.png.gif	8	6.17
ist46	four	./icons/user-trash.png.gif	8	1.81
ist46	four	./icons/internet-group-chat.png.gif	8	1.63
ist46	four	./icons/user-trash.png.gif	9	1.68
ist46	four	./icons/computer.png.gif	9	7.76
ist46	four	./icons/preferences-system.png.gif	9	2.85
ist46	four	./icons/internet-group-chat.png.gif	9	1.64
ist46	four	./icons/office-calendar.png.gif	9	5.6
ist46	nine	./icons/preferences-desktop-theme.png.gif	0	4.61
ist46	nine	./icons/utilities-terminal.png.gif	0	2.64
ist46	nine	./icons/utilities-system-monitor.png.gif	0	1.28
